,id.bioguide,handle,state,district,type,party,name.last,inc_name,inc_party,inc_ran,inc_won,had_challenger,winner_votes,runnerup_votes,winner_party,runnerup_party,closeness,week1,week2,week3,week4,week5,week6,week7,week8,week9
366,C001102,repcurtclawson,FL,19.0,rep,Republican,Clawson,"Rooney, Francis",R,0,0,0,239225.0,123812.0,R,D,0.317909744737,,-1.1656,,,3.88937333333,,,,
367,B001290,repdavebrat,VA,7.0,rep,Republican,Brat,"Brat, Dave",R,1,1,1,218057.0,160159.0,R,D,0.153081836834,-1.162219,5.15152,4.01086,16.6373933333,,2.19418,,22.4853,0.00548438615
368,N000188,donaldnorcross,NJ,1.0,rep,Democrat,Norcross,"Norcross, Donald",D,1,1,1,183231.0,112388.0,D,R,0.239642918757,-61.7499057143,-96.7390085714,-63.6979714286,-46.2370546857,-32.4568857143,-41.8910435714,-41.979856,-9.29175142857,-39.4966325714
369,A000370,repadams,NC,12.0,rep,Democrat,Adams,"Adams, Alma",D,1,1,1,234115.0,115185.0,D,R,0.340480961924,-57.8260561667,-73.157548,-13.865356,-27.4814267,-12.7508394,-24.185322,-31.174888,-21.194498,-37.81686
370,D000613,repdold,IL,10.0,rep,Republican,Dold,"Schneider, Brad",R,1,0,1,150435.0,135535.0,D,R,0.0521033674861,3.40091428571,2.99362171429,2.83534983333,3.29454588,5.959971,1.953038,2.17609,3.19957,2.58455785714
371,G000570,repfrankguinta,NH,1.0,rep,Republican,Guinta,"Shea-Porter, Carol",R,0,0,0,162080.0,157176.0,D,R,0.0153607136593,,2.88607,0.4748184,3.900565,,1.09709,,13.3235645,2.8401
372,P000609,usrepgarypalmer,AL,6.0,rep,Republican,Palmer,"Palmer, Gary",R,1,1,1,245313.0,83709.0,R,D,0.491164724547,-0.602145,4.222761,1.90619,11.0436935,1.240658,1.39361533333,1.05825,19.4096,2.08829266667
373,H001072,repfrenchhill,AR,2.0,rep,Republican,Hill,"Hill, French",R,1,1,1,176472.0,111347.0,R,D,0.226270677057,,11.1906933333,4.3875,4.01043,4.494398,5.781034,1.3010515,3.22049,2.3314736
374,W000821,repwesterman,AR,4.0,rep,Republican,Westerman,"Westerman, Bruce",R,1,1,1,182885.0,61274.0,R,L,0.498081168419,9.13553666667,4.63154333333,2.06198,12.298038,2.03362,4.0244895,6.50009,6.54832166667,29.4081
375,M001197,repmcsally,AZ,2.0,rep,Republican,McSally,"McSally, Martha",R,1,1,1,179806.0,135873.0,R,D,0.13916985292,2.168786292,3.068032,6.610825,1.32530666667,2.4415425,3.665998,2.4925575,5.87693,1.1632105
376,G000574,reprubengallego,AZ,7.0,rep,Democrat,Gallego,"Gallego, Ruben",D,1,1,1,119465.0,39286.0,D,R,0.50506138544,-67.91121,-66.919628,-63.7825012,-45.49974175,-22.4039708,-55.89134,-27.0990602857,-20.621056,-67.0499
377,D000623,repdesaulnier,CA,11.0,rep,Democrat,DeSaulnier,"DeSaulnier, Mark",D,1,1,1,214868.0,83341.0,D,R,0.441056440282,-3.126625,-57.179384,-0.905202,-5.999949,-10.4443707143,-16.290622,-22.0881761667,-20.6397875,-43.771056
378,K000387,steveknight25,CA,25.0,rep,Republican,Knight,"Knight, Steve",R,1,1,1,138755.0,122406.0,R,D,0.0626012306585,-0.0334621,,,0.129049,,,0.989362,,
379,A000371,reppeteaguilar,CA,31.0,rep,Democrat,Aguilar,"Aguilar, Pete",D,1,1,1,121070.0,94866.0,D,R,0.121350770599,-16.8375428333,-93.9012375,-37.647,-0.949153,-1.3499505,-29.1787,-3.77982,-3.45133,-61.3435
380,L000582,reptedlieu,CA,33.0,rep,Democrat,Lieu,"Lieu, Ted",D,1,1,1,219397.0,110822.0,D,R,0.328796949903,-2.66884333333,-58.1596,-15.0647252,-22.8905134,-6.0582474,-8.5569675,-30.01362,-1.467386,-11.39229
381,T000474,normajtorres,CA,35.0,rep,Democrat,Torres,"Torres, Norma",D,1,1,1,124044.0,47309.0,D,R,0.447818246544,-0.785114225,-26.4573366667,-13.392645,-16.8695447525,-1.80698066667,-3.19264666667,-1.35702716667,-7.06347666667,-14.2758566667
382,W000820,repmimiwalters,CA,45.0,rep,Republican,Walters,"Walters, Mimi",R,1,1,1,182618.0,129231.0,R,D,0.171195033494,9.4017,11.2494285714,5.46926975,10.851675,3.8461375,1.791368,5.057038,7.65633483333,10.7153088333
383,B001297,repkenbuck,CO,4.0,rep,Republican,Buck,"Buck, Ken",R,1,1,1,248230.0,123642.0,R,D,0.335029257379,1.103371,4.755525,3.103446,5.267775,-0.000635728,5.943985,,0.796748,1.4622555
384,G000575,repgwengraham,FL,2.0,rep,Democrat,Graham,"Dunn, Neal",D,0,0,0,231163.0,102801.0,R,D,0.384358793163,-34.1591698333,-9.42988,-1.3205806975,-2.00957775,-1.0,,,-2.67308666667,-1.50445
385,C001107,repcurbelo,FL,26.0,rep,Republican,Curbelo,"Curbelo, Carlos",R,1,1,1,148547.0,115493.0,R,D,0.125185577943,-2.81464333333,-1.39561616667,3.94550766667,8.9795896,3.090941,7.49815925,-7.4018825,1.870593,1.23539766667
386,C001103,repbuddycarter,GA,1.0,rep,Republican,Carter,"Carter, Buddy",R,1,1,1,210243.0,0.0,R,NONE,1.0,1.37997,7.13405,-2.29316,0.3597021,2.3071735,3.646495,,2.32012,4.94845
387,H001071,congressmanhice,GA,10.0,rep,Republican,Hice,"Hice, Jodi",R,1,1,0,243725.0,0.0,R,NONE,1.0,5.78241833333,22.95875889,3.5580672,2.78348166667,2.34036166667,4.25689,4.937345,6.70186325,-1.3579105
388,L000583,reploudermilk,GA,11.0,rep,Republican,Loudermilk,"Loudermilk, Barry",R,1,1,1,217935.0,105383.0,R,D,0.348115477641,-0.0662162,,2.991784,16.207875,0.90678,2.58093333333,,3.050926,
389,A000372,reprickallen,GA,12.0,rep,Republican,Allen,"Allen, Rick",R,1,1,1,159492.0,99420.0,R,D,0.232017055988,3.30991333333,7.68775666667,5.976595,4.77389666667,3.62314,1.67575925,1.64497666667,0.8096155,2.1529
390,B001294,reprodblum,IA,1.0,rep,Republican,Blum,"Blum, Rod",R,1,1,1,206903.0,177403.0,R,D,0.0767617471494,1.2159208,1.00128657143,2.24843516667,5.303685,2.060018,3.25878685714,1.3860625,1.01522025,1.0424282
391,Y000066,repdavidyoung,IA,3.0,rep,Republican,Young,"Young, David",R,1,1,1,208598.0,155002.0,R,D,0.147403740374,-8.37808214286,4.43739528571,1.68303014286,1.52132071429,2.37376857143,1.853682,1.66126857143,0.986043,0.0977514285714
392,B001295,repbost,IL,12.0,rep,Republican,Bost,"Bost, Mike",R,1,1,1,169976.0,124246.0,R,D,0.155426854552,2.44726375,1.35956066667,1.114624,,,,,,
393,A000374,repabraham,LA,5.0,rep,Republican,Abraham,"Abraham, Ralph",R,1,1,1,208545.0,47117.0,R,R,0.631411785874,0.967105,0.885246,,,,,,,3.03922
394,G000577,repgarretgraves,LA,6.0,rep,Republican,Graves,"Graves, Garret",R,1,1,1,207483.0,49380.0,R,D,0.615514885367,1.22383026,1.0177975,,0.991301,2.14961666667,0.974138,2.71631,0.869231,
395,M001196,teammoulton,MA,6.0,rep,Democrat,Moulton,"Moulton, Seth",D,1,1,1,308923.0,5132.0,D,Write in,0.967317826495,-10.2233174,-39.223645,-9.080928,-6.886165,-14.323355,-49.923771,-2.67038825,-2.15559,-4.5605924
396,P000611,reppoliquin,ME,2.0,rep,Republican,Poliquin,"Poliquin, Bruce",R,1,1,1,192878.0,159081.0,R,D,0.0960253893209,4.41976,0.7711691,5.594752,1.663265,-0.59611085,1.94828,1.53809,-0.00983662,
397,M001194,repmoolenaar,MI,4.0,rep,Republican,Moolenaar,"Moolenaar, John",R,1,1,1,194572.0,101277.0,R,D,0.315346680232,1.7047,9.44767,,-0.55353586,,0.909836,,,
398,B001293,repmikebishop,MI,8.0,rep,Republican,Bishop,"Bishop, Mike",R,1,1,1,205629.0,143791.0,R,D,0.17697326999,-3.0948175,2.72759475,11.32276,8.85399144,1.76801333333,1.092025,1.57482066667,8.1385,7.47268333333
399,T000475,repdavetrott,MI,11.0,rep,Republican,Trott,"Trott, Dave",R,1,1,1,200872.0,152461.0,R,D,0.137012393408,,,8.7149,,,,0.00160328,0.75,
400,D000624,repdebdingell,MI,12.0,rep,Democrat,Dingell,"Dingell, Debbie",D,1,1,1,211378.0,96104.0,D,R,0.374896741923,-20.873194,-6.21488,-15.0498051633,-22.8072136667,-2.68474,-0.92,-4.07993366667,-27.50754,-30.7778
401,L000581,replawrence,MI,14.0,rep,Democrat,Lawrence,"Lawrence, Brenda",D,1,1,1,244135.0,58103.0,D,R,0.615514925324,-28.3832356667,-308.088,-18.40287725,-32.2486866667,0.698665,-43.500575,,,-0.8116335
402,E000294,reptomemmer,MN,6.0,rep,Republican,Emmer,"Emmer, Tom",R,1,1,1,235380.0,123008.0,R,D,0.313548444702,1.28128204333,14.2285686667,1.308473405,0.746148,1.825336,1.72508133333,5.351245,6.220204,7.8399455
403,Z000018,repryanzinke,MT,0.0,rep,Republican,Zinke,"Zinke, Ryan",R,1,1,1,285358.0,205919.0,R,D,0.161699000767,1.436579622,1.6816428165,0.7152143,0.929032,,,,0.541437433333,1.93878
404,R000603,repdavidrouzer,NC,7.0,rep,Republican,Rouzer,"Rouzer, David",R,1,1,1,211801.0,135905.0,R,D,0.218276359913,,0.774211,,6.346995,4.003875,10.2422,5.478405,2.55556,1.17055
405,A000373,repbradashford,NE,2.0,rep,Democrat,Ashford,"Bacon, Don",R,1,1,1,141066.0,137602.0,R,D,0.0124305625332,-1.33200342857,-0.859457142857,-1.23548633333,-1.65289,-5.73412333333,-0.0127521666667,-9.02155171429,-1.68808333333,-2.07550016667
406,M001193,reptommacarthur,NJ,3.0,rep,Republican,MacArthur,"MacArthur, Tom",R,1,1,1,194596.0,127526.0,R,D,0.208213037296,5.31686666667,9.99311533333,4.58148866667,3.90335725,5.41407,4.5655925,3.0714556,1.7037,1.0746305
407,W000822,repbonnie,NJ,12.0,rep,Democrat,Watson Coleman,"Watson Coleman, Bonnie",D,1,1,1,181430.0,92407.0,D,R,0.325094855699,-50.781084,-55.518636,-64.7707,-59.5860525,-2.787722,-7.18585,-57.6422,-22.26295,-0.862385
408,H001070,rephardy,NV,4.0,rep,Republican,Hardy,"Kihuen, Ruben",D,1,1,1,128985.0,118328.0,D,R,0.0430911436115,2.881545,10.322063,5.22993666667,3.146738,3.6788,3.31474166667,2.34272666667,4.37933025,2.3421875
409,Z000017,repleezeldin,NY,1.0,rep,Republican,Zeldin,"Zeldin, Lee",R,1,1,1,188499.0,135278.0,R,D,0.164375480655,0.00384,1.36235233333,0.954248,,,,,,
410,R000602,repkathleenrice,NY,4.0,rep,Democrat,Rice,"Rice, Kathleen",D,1,1,1,186423.0,126438.0,D,R,0.191730512911,-31.05868,-37.666981,-14.601605,-13.7702575,-14.3055125,-31.863736,-19.386372,-15.9034625,-32.3911233333
411,S001196,repstefanik,NY,21.0,rep,Republican,Stefanik,"Stefanik, Elise",R,1,1,1,177886.0,82161.0,R,D,0.368106534588,2.893556,10.2358883333,4.07505333333,2.287085,1.53478,1.2444645,1.3016304,1.221765,1.1187978
412,K000386,repjohnkatko,NY,24.0,rep,Republican,Katko,"Katko, John",R,1,1,1,182761.0,119040.0,R,D,0.211135814659,1.4709545,,4.45,1.06429,2.060575,0.909836,,,
413,R000604,reprussell,OK,5.0,rep,Republican,Russell,"Russell, Steve",R,1,1,1,160184.0,103273.0,R,D,0.216016275901,,,,,,,,,
414,C001106,repryancostello,PA,6.0,rep,Republican,Costello,"Costello, Ryan",R,1,1,1,207469.0,155000.0,R,D,0.144754447967,0.64924875,6.86163,-0.6659385,1.65762,0.506929,2.34960333333,2.9090175,3.86111,1.13861
415,B001296,repbrendanboyle,PA,13.0,rep,Democrat,Boyle,"Boyle, Brendan",D,1,1,0,239316.0,0.0,D,NONE,1.0,-1.630106,-7.58792833333,-2.0699352,-6.5473575,-3.7856,-3.99236566667,-1.1919196,-19.4830166667,-1.43550233333
416,R000601,repratcliffe,TX,4.0,rep,Republican,Ratcliffe,"Ratcliffe, John",R,1,1,1,216643.0,29577.0,R,L,0.7597514418,3.748715,2.9647175,2.82355266667,15.4678875,-0.0191668,5.57119,1.11731,14.9147666667,34.01508
417,H001073,hurdonthehill,TX,23.0,rep,Republican,Hurd,"Hurd, Will",R,1,1,1,110577.0,107526.0,R,D,0.0139888034552,8.98279,9.01522285714,9.27826571429,8.76904571429,9.99080428571,7.11775142857,6.10701,6.16520285714,3.46067
418,B001291,repbrianbabin,TX,36.0,rep,Republican,Babin,"Babin, Brian",R,1,1,1,193675.0,24890.0,R,G,0.772241667239,2.600034,6.18018,0.9222855,4.932613,1.03478,0.993688,0.154166,0.912281,7.8411215
419,L000584,repmialove,UT,4.0,rep,Republican,Love,"Love, Mia",R,1,1,1,147597.0,113413.0,R,D,0.130968162139,3.96029883333,3.201824,5.565685,9.7951725,2.0426,1.360042,1.65271,0.869231,
420,B001292,repdonbeyer,VA,8.0,rep,Democrat,Beyer,"Beyer, Don",D,1,1,1,246653.0,98387.0,D,R,0.429706700672,-23.8526714286,-66.5134471429,-14.846734,-10.5374638571,-15.0021328571,-28.29554,-24.389584,-16.2268614286,-25.7908866667
421,C001105,repcomstock,VA,10.0,rep,Republican,Comstock,"Comstock, Barbara",R,1,1,1,210791.0,187712.0,R,D,0.0579142440584,1.86097357143,2.48829733333,1.38039728571,1.17947483333,-0.188811,0.92419875,1.06167533333,2.211808,1.92724
422,N000189,repnewhouse,WA,4.0,rep,Republican,Newhouse,"Newhouse, Dan",R,1,1,1,132517.0,97402.0,R,R,0.152727699755,1.37474,2.310694,2.21728666667,2.10714,2.508405,1.09709,17.6733,9.260145,2.10726
423,G000576,repgrothman,WI,6.0,rep,Republican,Grothman,"Grothman, Glenn",R,1,1,1,204147.0,133072.0,R,D,0.210768076532,2.79424,,1.18058333333,31.2619,0.739611,,2.33333,27.765,
424,M001195,repalexmooney,WV,2.0,rep,Republican,Mooney,"Mooney, Alex",R,1,1,1,140807.0,101207.0,R,D,0.163626897617,-3.4198062,-0.304219,1.71765933333,-0.0138842666667,1.81356,,1.02857,,1.0746305
425,J000297,repevanjenkins,WV,3.0,rep,Republican,Jenkins,"Jenkins, Evan",R,1,1,1,140741.0,49708.0,R,D,0.477991483284,-1.37229,5.48786,,0.929032,1.03478,0.909836,1.17822,0.869231,1.13861
426,W000819,repmarkwalker,NC,6.0,rep,Republican,Walker,"Walker, Mark",R,1,1,1,207983.0,143167.0,R,D,0.184582087427,4.54513125,9.684375,2.6328206,1.48812325,1.01397333333,4.814865,2.1195,-2.31462366667,7.030302
427,D000625,repdandonovan,NY,11.0,rep,Republican,Donovan,"Donovan, Dan",R,1,1,1,142934.0,85257.0,R,D,0.252757558361,1.095444,1.8893884,2.46402,2.73117175,2.05159,1.885913,2.33334,34.6748666667,3.47872
428,K000388,reptrentkelly,MS,1.0,rep,Republican,Kelly,"Kelly, Trent",R,1,1,1,206455.0,83947.0,R,D,0.421856598784,1.0059425,3.22075733333,,0.801587,1.81356,1.2302728,0.94337762,0.841508666667,1.2363066
429,L000585,replahood,IL,18.0,rep,Republican,LaHood,"LaHood, Darin",R,1,1,1,250506.0,96770.0,R,D,0.442691116,1.21113666667,3.51648085,,4.07761733333,0.243307,,1.009622,11.451855825,7.61239275
435,A000368,kellyayotte,NH,None,sen,Republican,Ayotte,Ayotte,R,1,0,1,354649.0,353632.0,D,R,0.00143587079139,2.18392316667,7.71948994286,2.974461,4.745522,6.56189833333,3.11131685714,3.4922924,2.86748728571,5.33858571429
436,B001267,senbennetco,CO,None,sen,Democrat,Bennet,Bennet,D,1,1,1,1370710.0,1215318.0,D,R,0.0600890632275,,,,,,,0.507937,,
437,B001277,senblumenthal,CT,None,sen,Democrat,Blumenthal,Blumenthal,D,1,1,1,1008714.0,552621.0,D,R,0.292117322676,-34.8449766667,-11.6604057143,-3.908745,-3.71964916667,-3.71475666667,-14.69466,-2.09474166667,-9.4501,-3.99393514286
438,B000575,royblunt,MO,None,sen,Republican,Blunt,Blunt,R,1,1,1,1378458.0,1300200.0,R,D,0.0292153757591,1.293236196,10.6441475,-0.2518148,4.8087125,4.53898333333,6.6573332,6.308628,15.8166533333,13.99982
439,B001236,johnboozman,AR,None,sen,Republican,Boozman,Boozman,R,1,1,1,661984.0,400602.0,R,D,0.245986677784,-29.5425753333,5.69075285714,1.9521005,3.20051375,0.73545944925,5.76775,2.5584302,8.4702358,3.563882
440,B000711,senatorboxer,CA,None,sen,Democrat,Boxer,Boxer,D,0,0,0,7542753.0,4701417.0,D,D,0.232056235743,,-6.36807,-61.5652,-24.810395,,-12.8731,-0.857143,,
441,B001135,senatorburr,NC,None,sen,Republican,Burr,Burr,R,1,1,1,2395376.0,2128165.0,R,D,0.059071201079,-4.09370675,20.18705,2.371015,5.21160333333,4.297805,5.63898025,4.36341225,2.06245,7.918155
442,C000880,mikecrapo,ID,None,sen,Republican,Crapo,Crapo,R,1,1,1,449017.0,188249.0,R,D,0.409198042889,-2.9669216,7.06991142857,2.2891315,2.91163,1.81356,3.97712,2.62896066667,0.977778,2.00900333333
443,G000386,chuckgrassley,IA,None,sen,Republican,Grassley,Grassley,R,1,1,1,926007.0,549460.0,R,D,0.255205301101,,0.688525,1.22807,1.193205,0.90678,3.1876716,0.983485333333,0.796748,1.1632105
444,H001061,senjohnhoeven,ND,None,sen,Republican,Hoeven,Hoeven,R,1,1,1,268788.0,58116.0,R,D,0.644446075912,,2.333365,0.539624,0.45875265,2.450534,2.18540833333,3.027605,4.51297,2.63368
445,I000055,senatorisakson,GA,None,sen,Republican,Isakson,Isakson,R,1,1,1,2135806.0,1599726.0,R,D,0.143508340981,4.10554333333,16.5180433333,2.06887,5.15622,2.5619832,5.99533,1.16667,1.7346705,
446,K000360,senatorkirk,IL,None,sen,Republican,Kirk,Kirk,R,1,0,1,3012940.0,2184692.0,D,R,0.159351027545,3.650122,2.9924,5.37932,3.88207778,2.53849166667,4.540435,2.69125183333,1.17521166667,2.1654476
447,L000575,senatorlankford,OK,None,sen,Republican,Lankford,Lankford,R,1,1,1,980892.0,355911.0,R,D,0.467519148296,0.40573,6.569222,4.71571333333,14.65216,6.4357075,4.05938666667,6.346202,15.318518,6.85167666667
448,L000174,senatorleahy,VT,None,sen,Democrat,Leahy,Leahy,D,1,1,1,192243.0,103637.0,D,R,0.29946599973,-64.2940775,-48.1622,-28.468984,-17.7596716667,-14.4188474,-7.1208675,-16.0462475,-12.162636,-5.84250666667
449,L000577,senmikelee,UT,None,sen,Republican,Lee,Lee,R,1,1,1,760241.0,301860.0,R,D,0.431579482554,2.90131,5.600755,2.82876325,5.701645,9.97458,,,,0.439863
450,M000303,senjohnmccain,AZ,None,sen,Republican,McCain,McCain,R,1,1,1,1359267.0,1031245.0,R,D,0.137218303025,9.477244,8.49740166667,9.703385,9.49681,8.694984,6.750135,5.5910564,12.636393,8.55804525
451,M000702,senatorbarb,MD,None,sen,Democrat,Mikulski,Mikulski,D,0,0,0,1659907.0,972557.0,D,R,0.261105185104,,-6.19353,,,,-0.911504,-0.865494,,-29.1756
452,M000934,jerrymoran,KS,None,sen,Republican,Moran,Moran,R,1,1,1,732376.0,379740.0,R,D,0.317085627758,1.04165,10.5681655,2.57468,2.13052,0.961795,5.03977333333,1.75578,0.584122,1.33673
453,M001153,lisamurkowski,AK,None,sen,Republican,Murkowski,Murkowski,R,1,1,1,138149.0,36200.0,R,D,0.584740950622,2.20416,6.04440666667,1.9085,4.19160033333,1.28128,,1.36479,0.805326333333,-1.36815
454,M001111,pattymurray,WA,None,sen,Democrat,Murray,Murray,D,1,1,1,1913979.0,1329338.0,D,R,0.180260208916,-30.0196416667,-33.7356075,-4.2336092,-13.75903,-8.47636,-8.41456,-14.3160025,-4.374875,-41.8931
456,P000449,senrobportman,OH,None,sen,Republican,Portman,Portman,R,1,1,1,3118567.0,1996908.0,R,D,0.21926780993,5.18928333333,6.85227714286,4.67383585714,6.82072428571,6.47495571429,8.43484571429,6.21128857143,6.83143142857,7.73905571429
457,R000146,senatorreid,NV,None,sen,Democrat,Reid,Reid,D,0,0,0,521994.0,495079.0,D,R,0.0264631938907,-25.980025,,-2.0785,-25.2034633333,-2.20561,,,,-36.6565
458,R000595,senrubiopress,FL,None,sen,Republican,Rubio,Rubio,R,1,1,1,4835191.0,4122088.0,R,D,0.0796115650746,-11.4059475,3.909112,-2.3395696,7.00312666667,9.12721833333,2.6602475,5.5489174,11.2947435,5.00063
459,S000148,senschumer,NY,None,sen,Democrat,Schumer,Schumer,D,1,1,1,5221949.0,2009353.0,D,R,0.444262457853,-74.9022225,-34.00054,-4.697625,-23.5411385,-1.90252983333,-3.1425408,-3.3363918,-1.3984175,-16.32383525
460,S001184,senatortimscott,SC,None,sen,Republican,Scott,Scott,R,1,1,1,1241609.0,757022.0,R,D,0.242459463503,2.240078,11.9445136667,-0.298902,1.634652,11.6282694286,2.8522448,2.43056666667,1.5249344,0.731537333333
461,S000320,senshelby,AL,None,sen,Republican,Shelby,Shelby,R,1,1,1,1335104.0,748709.0,R,D,0.281404809357,1.69191,1.0303,2.35135,1.06429,0.5692666,,,11.9259,
462,T000250,senjohnthune,SD,None,sen,Republican,Thune,Thune,R,1,1,1,265516.0,104140.0,R,D,0.436557231588,5.8552,1.254841,,3.23477,1.52778,1.09709,2.59091,25.0653,1.416897
463,T000461,sentoomey,PA,None,sen,Republican,Toomey,Toomey,R,1,1,1,2951702.0,2865012.0,R,D,0.0149036036498,0.45084575,1.3403205,,1.73026043333,,5.79306566667,0.989362,19.26,2.122601
465,W000779,ronwyden,OR,None,sen,Democrat,Wyden,Wyden,D,1,1,1,1105119.0,651106.0,D,R,0.258516420163,-23.538565,-35.355218,-6.83471661,-21.209182,-0.846154,-8.48965,-2.25152376667,-2.514915,-10.1563925
466,S001194,senbrianschatz,HI,None,sen,Democrat,Schatz,Schatz,D,1,1,1,306604.0,92653.0,D,R,0.535872883882,-40.88888,-29.666305,-16.0831175,-2.51363,-18.1556333333,-1.633146,-5.87877,-1.803175,-11.2287425
