,id.bioguide,handle,name,gender,chamber,party,district,inc_ran,inc_won,had_challenger,inc_party,winner_party,runnerup_party,runnerup_votes,winner_votes,week,avg_score
205,R000592,toddrokita,Todd Rokita,M,rep,Republican,IN-04,1.0,1.0,1,R,R,D,"91,256","193,412",1,4.0
206,R000583,tomrooney,Thomas J. Rooney,M,rep,Republican,FL-17,1.0,1.0,1,R,R,D,"115,974","209,348",1,16.0
207,R000435,roslehtinen,Ileana Ros-Lehtinen,F,rep,Republican,FL-27,1.0,1.0,1,R,R,D,"129,760","157,917",1,18.0
208,R000580,peterroskam,Peter J. Roskam,M,rep,Republican,IL-06,1.0,1.0,1,R,R,D,"143,591","208,555",1,6.0
209,R000593,repdennisross,Dennis A. Ross,M,rep,Republican,FL-15,1.0,1.0,1,R,R,D,"135,475","182,999",1,12.0
210,R000486,reproybalallard,Lucille Roybal-Allard,F,rep,Democrat,CA-40,1.0,1.0,1,D,D,I,"24,743","106,554",1,33.0
211,R000487,repedroyce,Edward R. Royce,M,rep,Republican,CA-39,1.0,1.0,1,R,R,D,"112,679","150,777",1,39.0
212,R000595,senrubiopress,Marco Rubio,M,sen,Republican,FL,1.0,1.0,1,R,R,D,"4,122,088","4,835,191",1,
213,R000576,call_me_dutch,C. A. Dutch Ruppersberger,M,rep,Democrat,MD-02,1.0,1.0,1,D,D,R,"102,577","192,183",1,2.0
214,R000515,repbobbyrush,Bobby L. Rush,M,rep,Democrat,IL-01,1.0,1.0,1,D,D,R,"81,817","234,037",1,1.0
215,R000570,speakerryan,Paul D. Ryan,M,rep,Republican,WI-01,1.0,1.0,1,R,R,D,"107,003","230,072",1,1.0
216,R000577,reptimryan,Tim Ryan,M,rep,Democrat,OH-13,1.0,1.0,1,D,D,R,"99,377","208,610",1,17.0
217,S000030,lorettasanchez,Loretta Sanchez,F,rep,Democrat,CA-38,1.0,1.0,1,D,D,R,"68,524","163,590",1,46.0
218,S001168,repsarbanes,John P. Sarbanes,M,rep,Democrat,MD-03,1.0,1.0,1,D,D,R,"115,048","214,640",1,3.0
219,S001176,stevescalise,Steve Scalise,M,rep,Republican,LA-01,1.0,1.0,1,R,R,D,"41,840","243,645",1,1.0
220,S001145,janschakowsky,Janice D. Schakowsky,F,rep,Democrat,IL-09,1.0,1.0,1,D,D,R,"109,550","217,306",1,9.0
221,S001150,repadamschiff,Adam B. Schiff,M,rep,Democrat,CA-28,1.0,1.0,1,D,D,R,"59,526","210,883",1,27.0
222,S001180,repschrader,Kurt Schrader,M,rep,Democrat,OR-05,1.0,1.0,1,D,D,R,"160,443","199,505",1,5.0
223,S000148,senschumer,Charles E. Schumer,M,rep,Democrat,NY,1.0,1.0,1,D,D,R,"2,009,353","5,221,949",1,16.0
224,S001183,repdavid,David Schweikert,M,rep,Republican,AZ-06,1.0,1.0,1,R,R,D,"122,866","201,578",1,5.0
225,S001189,austinscottga08,Austin Scott,M,rep,Republican,GA-08,1.0,1.0,1,R,R,D,"83,225","173,983",1,8.0
226,S001157,repdavidscott,David Scott,M,rep,Democrat,GA-13,1.0,1.0,1,D,D,NONE,0,"252,833",1,13.0
227,S000185,repbobbyscott,"Robert C. ""Bobby"" Scott",M,rep,Democrat,VA-03,1.0,1.0,1,D,D,R,"103,289","208,337",1,3.0
228,S001184,senatortimscott,Tim Scott,M,rep,Republican,SC,1.0,1.0,1,R,R,D,"757,022","1,241,609",1,1.0
229,S000244,jimpressoffice,F. James Sensenbrenner Jr.,M,rep,Republican,WI-05,1.0,1.0,1,R,R,D,"114,477","260,706",1,9.0
230,S000248,repjoseserrano,José E. Serrano,M,rep,Democrat,NY-15,1.0,1.0,1,D,D,R,"6,129","165,688",1,18.0
231,S000250,petesessions,Pete Sessions,M,rep,Republican,TX-32,1.0,1.0,1,R,R,L,"43,490","162,868",1,5.0
232,S001185,repterrisewell,Terri A. Sewell,F,rep,Democrat,AL-07,1.0,1.0,0,D,D,write in,"3,698","229,330",1,7.0
233,S000320,senshelby,Richard C. Shelby,M,rep,Democrat,AL,1.0,1.0,1,R,R,D,"748,709","1,335,104",1,7.0
234,S000344,bradsherman,Brad Sherman,M,rep,Democrat,CA-30,1.0,1.0,1,D,D,R,"77,325","205,279",1,24.0
235,S000364,repshimkus,John Shimkus,M,rep,Republican,IL-15,1.0,1.0,0,R,R,NONE,0,"274,554",1,20.0
236,S001154,repbillshuster,Bill Shuster,M,rep,Republican,PA-09,1.0,1.0,1,R,R,D,"107,985","186,580",1,9.0
237,S001148,congmikesimpson,Michael K. Simpson,M,rep,Republican,ID-02,1.0,1.0,1,R,R,D,"95,940","205,292",1,2.0
238,S001165,repsires,Albio Sires,M,rep,Democrat,NJ-08,1.0,1.0,1,D,D,R,"32,337","134,733",1,13.0
239,S000480,louiseslaughter,Louise McIntosh Slaughter,F,rep,Democrat,NY-25,1.0,1.0,1,D,D,R,"142,650","182,950",1,30.0
240,S000510,repadamsmith,Adam Smith,M,rep,Democrat,WA-09,1.0,1.0,1,D,D,R,"76,317","205,165",1,9.0
241,S001172,repadriansmith,Adrian Smith,M,rep,Republican,NE-03,1.0,1.0,1,R,R,NONE,0,"226,720",1,3.0
242,S000522,repchrissmith,Christopher H. Smith,M,rep,Republican,NJ-04,1.0,1.0,1,R,R,D,"111,532","211,992",1,4.0
243,S000583,lamarsmithtx21,Lamar Smith,M,rep,Republican,TX-21,1.0,1.0,1,R,R,D,"129,765","202,967",1,21.0
244,S001175,repspeier,Jackie Speier,F,rep,Democrat,CA-14,1.0,1.0,1,D,D,R,"54,817","231,630",1,12.0
245,S001187,repstevestivers,Steve Stivers,M,rep,Republican,OH-15,1.0,1.0,1,R,R,D,"113,960","222,847",1,15.0
246,T000193,benniegthompson,Bennie G. Thompson,M,rep,Democrat,MS-02,1.0,1.0,1,D,D,R,"83,542","192,343",1,2.0
247,T000460,repthompson,Mike Thompson,M,rep,Democrat,CA-05,1.0,1.0,1,D,D,R,"67,565","224,526",1,1.0
248,T000467,congressmangt,Glenn Thompson,M,rep,Republican,PA-05,1.0,1.0,1,R,R,D,"101,082","206,761",1,5.0
249,T000238,mactxpress,Mac Thornberry,M,rep,Republican,TX-13,1.0,1.0,1,R,R,L,"14,725","199,050",1,13.0
250,T000250,senjohnthune,John Thune,M,rep,Republican,SD,1.0,1.0,1,R,R,D,"104,140","265,516",1,0.0
251,T000462,tiberipress,Patrick J. Tiberi,M,rep,Republican,OH-12,1.0,1.0,1,R,R,D,"112,638","251,266",1,12.0
252,T000470,reptipton,Scott R. Tipton,M,rep,Republican,CO-03,1.0,1.0,1,R,R,D,"150,914","204,220",1,3.0
253,T000469,reppaultonko,Paul Tonko,M,rep,Democrat,NY-20,1.0,1.0,1,D,D,R,"100,738","213,021",1,21.0
254,T000461,sentoomey,Patrick J. Toomey,M,rep,Republican,PA,1.0,1.0,1,R,R,D,"2,865,012","2,951,702",1,15.0
255,T000465,nikiinthehouse,Niki Tsongas,F,rep,Democrat,MA-03,1.0,1.0,1,D,D,R,"107,519","236,713",1,5.0
256,T000463,repmiketurner,Michael R. Turner,M,rep,Republican,OH-10,1.0,1.0,1,R,R,D,"109,981","215,724",1,3.0
257,U000031,repfredupton,Fred Upton,M,rep,Republican,MI-06,1.0,1.0,1,R,R,D,"119,980","193,259",1,4.0
258,V000081,nydiavelazquez,Nydia M. Velázquez,F,rep,Democrat,NY-07,1.0,1.0,1,D,D,R,"17,478","172,146",1,12.0
259,V000108,repvisclosky,Peter J. Visclosky,M,rep,Democrat,IN-01,1.0,1.0,1,D,D,L,"47,051","207,515",1,1.0
260,W000798,repwalberg,Tim Walberg,M,rep,Republican,MI-07,1.0,1.0,1,R,R,D,"134,010","184,321",1,7.0
261,W000791,repgregwalden,Greg Walden,M,rep,Republican,OR-02,1.0,1.0,1,R,R,D,"106,640","272,952",1,2.0
262,W000799,reptimwalz,Timothy J. Walz,M,rep,Democrat,MN-01,1.0,1.0,1,D,D,R,"166,526","169,074",1,1.0
263,W000797,repdwstweets,Debbie Wasserman Schultz,F,rep,Democrat,FL-23,1.0,1.0,1,D,D,R,"130,818","183,225",1,20.0
264,W000187,maxinewaters,Maxine Waters,F,rep,Democrat,CA-43,1.0,1.0,1,D,D,R,"52,499","167,017",1,29.0
265,W000806,repwebster,Daniel Webster,M,rep,Republican,FL-11,1.0,1.0,1,R,R,D,"124,713","258,016",1,8.0
266,W000800,peterwelch,Peter Welch,M,rep,Democrat,VT-AL,1.0,1.0,1,D,D,LU,"29,410","264,414",1,0.0
267,W000795,repjoewilson,Joe Wilson,M,rep,Republican,SC-02,1.0,1.0,1,R,R,D,"109,452","183,746",1,2.0
268,W000808,repwilson,Frederica S. Wilson,F,rep,Democrat,FL-24,1.0,1.0,0,D,D,,,,1,17.0
269,W000804,robwittman,Robert J. Wittman,M,rep,Republican,VA-01,1.0,1.0,1,R,R,D,"140,785","230,213",1,1.0
270,W000809,rep_stevewomack,Steve Womack,M,rep,Republican,AR-03,1.0,1.0,1,R,R,L,"63,715","217,192",1,3.0
271,W000810,reprobwoodall,Rob Woodall,M,rep,Republican,GA-07,1.0,1.0,1,R,R,D,"114,220","174,081",1,7.0
272,W000779,ronwyden,Ron Wyden,M,rep,Democrat,OR,1.0,1.0,1,D,D,R,"651,106","1,105,119",1,3.0
273,Y000062,repjohnyarmuth,John A. Yarmuth,M,rep,Democrat,KY-03,1.0,1.0,1,D,D,R,"122,093","212,401",1,3.0
274,Y000063,repkevinyoder,Kevin Yoder,M,rep,Republican,KS-03,1.0,1.0,1,R,R,D,"139,300","176,022",1,3.0
275,Y000033,repdonyoung,Don Young,M,rep,Republican,AK-AL,1.0,1.0,1,R,R,D,"111,019","155,088",1,0.0
276,A000369,markamodeinv2,Mark E. Amodei,M,rep,Republican,NV-02,1.0,1.0,1,R,R,D,"115,722","182,676",1,2.0
277,B001278,repbonamici,Suzanne Bonamici,F,rep,Democrat,OR-01,1.0,1.0,1,D,D,R,"139,756","225,391",1,1.0
278,D000617,repdelbene,Suzan K. DelBene,F,rep,Democrat,WA-01,1.0,1.0,1,D,D,R,"155,779","193,619",1,1.0
279,M001184,repthomasmassie,Thomas Massie,M,rep,Republican,KY-04,1.0,1.0,1,R,R,D,"94,065","233,922",1,4.0
280,P000604,repdonaldpayne,Donald M. Payne Jr.,M,rep,Democrat,NJ-10,1.0,1.0,1,D,D,R,"26,450","190,856",1,10.0
281,S001194,senbrianschatz,Brian Schatz,M,sen,Democrat,HI,1.0,1.0,1,D,D,R,"92,653","306,604",1,
282,F000454,repbillfoster,Bill Foster,M,rep,Democrat,IL-11,1.0,1.0,1,D,D,R,"108,995","166,578",1,14.0
283,T000468,repdinatitus,Dina Titus,F,rep,Democrat,NV-01,1.0,1.0,1,D,D,R,"54,174","116,537",1,3.0
284,S001191,repsinema,Kyrsten Sinema,F,rep,Democrat,AZ-09,1.0,1.0,1,D,D,R,"108,350","169,055",1,9.0
285,L000578,replamalfa,Doug LaMalfa,M,rep,Republican,CA-01,1.0,1.0,1,R,R,D,"128,588","185,448",1,1.0
286,H001068,rephuffman,Jared Huffman,M,rep,Democrat,CA-02,1.0,1.0,1,D,D,R,"76,572","254,194",1,2.0
287,B001287,repbera,Ami Bera,M,rep,Democrat,CA-07,1.0,1.0,1,D,D,R,"145,168","152,133",1,7.0
288,C001094,reppaulcook,Paul Cook,M,rep,Republican,CA-08,1.0,1.0,1,R,R,D,"83,035","136,972",1,8.0
289,S001193,repswalwell,Eric Swalwell,M,rep,Democrat,CA-15,1.0,1.0,1,D,D,R,"70,619","198,578",1,15.0
290,V000129,repdavidvaladao,David G. Valadao,M,rep,Republican,CA-21,1.0,1.0,1,R,R,D,"57,282","75,126",1,21.0
291,B001285,juliabrownley26,Julia Brownley,F,rep,Democrat,CA-26,1.0,1.0,1,D,D,R,"111,059","169,248",1,26.0
292,C001097,repcardenas,Tony Cárdenas,M,rep,Democrat,CA-29,1.0,1.0,1,D,D,D,"43,417","128,407",1,29.0
293,R000599,congressmanruiz,Raul Ruiz,M,rep,Democrat,CA-36,1.0,1.0,1,D,D,R,"88,269","144,348",1,36.0
294,T000472,repmarktakano,Mark Takano,M,rep,Democrat,CA-41,1.0,1.0,1,D,D,R,"69,159","128,164",1,41.0
295,L000579,replowenthal,Alan S. Lowenthal,M,rep,Democrat,CA-47,1.0,1.0,1,D,D,R,"88,109","154,759",1,47.0
296,V000130,repjuanvargas,Juan Vargas,M,rep,Democrat,CA-51,1.0,1.0,1,D,D,R,"54,362","145,162",1,51.0
297,P000608,repscottpeters,Scott H. Peters,M,rep,Democrat,CA-52,1.0,1.0,1,D,D,R,"139,403","181,253",1,52.0
298,E000293,repesty,Elizabeth H. Esty,F,rep,Democrat,CT-05,1.0,1.0,1,D,D,R,"129,801","179,252",1,5.0
299,Y000065,reptedyoho,Ted S. Yoho,M,rep,Republican,FL-03,1.0,1.0,1,R,R,D,"136,338","193,843",1,3.0
300,D000621,repdesantis,Ron DeSantis,M,rep,Republican,FL-06,1.0,1.0,1,R,R,D,"151,051","213,519",1,6.0
301,F000462,reploisfrankel,Lois Frankel,F,rep,Democrat,FL-21,1.0,1.0,1,D,D,R,"118,038","210,606",1,22.0
302,C001093,repdougcollins,Doug Collins,M,rep,Republican,GA-09,1.0,1.0,0,R,R,NONE,0,"256,535",1,9.0
303,G000571,tulsipress,Tulsi Gabbard,F,rep,Democrat,HI-02,1.0,1.0,1,D,D,R,"39,668","170,848",1,2.0
304,D000619,rodneydavis,Rodney Davis,M,rep,Republican,IL-13,1.0,1.0,1,R,R,D,"126,811","187,583",1,13.0
305,B001286,repcheri,Cheri Bustos,F,rep,Democrat,IL-17,1.0,1.0,1,D,D,R,"113,943","173,125",1,17.0
306,W000813,repwalorski,Jackie Walorski,F,rep,Republican,IN-02,1.0,1.0,1,R,R,D,"102,401","164,355",1,2.0
307,B001284,susanwbrooks,Susan W. Brooks,F,rep,Republican,IN-05,1.0,1.0,1,R,R,D,"123,849","221,957",1,5.0
308,M001189,replukemesser,Luke Messer,M,rep,Republican,IN-06,1.0,1.0,1,R,R,D,"79,135","204,920",1,6.0
309,B001282,repandybarr,Andy Barr,M,rep,Republican,KY-06,1.0,1.0,1,R,R,D,"128,728","202,099",1,6.0
310,K000379,repjoekennedy,Joseph P. Kennedy III,M,rep,Democrat,MA-04,1.0,1.0,1,D,D,R,"113,055","265,823",1,4.0
311,D000620,repjohndelaney,John K. Delaney,M,rep,Democrat,MD-06,1.0,1.0,1,D,D,R,"133,081","185,770",1,6.0
312,K000380,repdankildee,Daniel T. Kildee,M,rep,Democrat,MI-05,1.0,1.0,1,D,D,R,"112,102","195,279",1,5.0
313,N000127,usrepricknolan,Richard M. Nolan,M,rep,Democrat,MN-08,1.0,1.0,1,D,D,R,"177,089","179,098",1,6.0
314,W000812,repannwagner,Ann Wagner,F,rep,Republican,MO-02,1.0,1.0,1,R,R,D,"155,689","241,954",1,2.0
315,H001067,reprichhudson,Richard Hudson,M,rep,Republican,NC-08,1.0,1.0,1,R,R,D,"133,182","189,863",1,8.0
316,P000606,reppittenger,Robert Pittenger,M,rep,Republican,NC-09,1.0,1.0,1,R,R,D,"139,041","193,452",1,9.0
317,M001187,repmarkmeadows,Mark Meadows,M,rep,Republican,NC-11,1.0,1.0,1,R,R,D,"129,103","230,405",1,11.0
318,H001065,repholding,George Holding,M,rep,Republican,NC-02,1.0,1.0,1,R,R,D,"169,082","221,485",1,13.0
319,C001096,repkevincramer,Kevin Cramer,M,rep,Republican,ND-AL,1.0,1.0,1,R,R,D,"80,377","233,980",1,0.0
320,K000382,repanniekuster,Ann M. Kuster,F,rep,Democrat,NH-02,1.0,1.0,1,D,D,,"158,825","174,371",1,2.0
321,L000580,replujangrisham,Michelle Lujan Grisham,F,rep,Democrat,NM-01,1.0,1.0,1,D,D,R,"96,879","181,088",1,1.0
322,M001188,repgracemeng,Grace Meng,F,rep,Democrat,NY-06,1.0,1.0,1,D,D,R,"50,617","136,506",1,6.0
323,J000294,repjeffries,Hakeem S. Jeffries,M,rep,Democrat,NY-08,1.0,1.0,1,D,D,C,"15,401","214,595",1,8.0
324,M001185,repseanmaloney,Sean Patrick Maloney,M,rep,Democrat,NY-18,1.0,1.0,1,D,D,R,"129,369","162,060",1,18.0
325,C001092,repchriscollins,Chris Collins,M,rep,Republican,NY-27,1.0,1.0,1,R,R,D,"107,832","220,885",1,27.0
326,W000815,repbradwenstrup,Brad R. Wenstrup,M,rep,Republican,OH-02,1.0,1.0,1,R,R,D,"111,694","221,193",1,2.0
327,B001281,repbeatty,Joyce Beatty,F,rep,Democrat,OH-03,1.0,1.0,1,D,D,R,"91,560","199,791",1,3.0
328,J000295,repdavejoyce,David P. Joyce,M,rep,Republican,OH-14,1.0,1.0,1,R,R,D,"130,907","219,191",1,14.0
329,B001283,repjbridenstine,Jim Bridenstine,M,rep,Republican,OK-01,1.0,1.0,1,R,R,,,,1,1.0
330,M001190,repmullin,Markwayne Mullin,M,rep,Republican,OK-02,1.0,1.0,1,R,R,D,"62,387","189,839",1,2.0
331,P000605,repscottperry,Scott Perry,M,rep,Republican,PA-04,1.0,1.0,1,R,R,D,"113,372","220,628",1,4.0
332,R000598,keithrothfus,Keith J. Rothfus,M,rep,Republican,PA-12,1.0,1.0,1,R,R,D,"137,353","221,851",1,12.0
333,C001090,repcartwright,Matt Cartwright,M,rep,Democrat,PA-17,1.0,1.0,1,D,D,R,"135,430","157,734",1,17.0
334,R000597,reptomrice,Tom Rice,M,rep,Republican,SC-07,1.0,1.0,1,R,R,D,"112,744","176,468",1,7.0
335,W000814,txrandy14,Randy K. Weber Sr.,M,rep,Republican,TX-14,1.0,1.0,1,R,R,D,"99,054","160,631",1,14.0
336,O000170,repbetoorourke,Beto O'Rourke,M,rep,Democrat,TX-16,1.0,1.0,1,D,D,L,"17,491","150,228",1,16.0
337,C001091,joaquincastrotx,Joaquin Castro,M,rep,Democrat,TX-20,1.0,1.0,1,D,D,L,"29,055","149,640",1,20.0
338,W000816,reprwilliams,Roger Williams,M,rep,Republican,TX-25,1.0,1.0,1,R,R,D,"117,073","180,988",1,25.0
339,V000131,repveasey,Marc A. Veasey,M,rep,Democrat,TX-33,1.0,1.0,1,D,D,R,"33,222","93,147",1,33.0
340,V000132,repfilemonvela,Filemon Vela,M,rep,Democrat,TX-34,1.0,1.0,1,D,D,R,"62,323","104,638",1,34.0
341,S001192,repchrisstewart,Chris Stewart,M,rep,Republican,UT-02,1.0,1.0,1,R,R,D,"93,778","170,524",1,2.0
342,K000381,repderekkilmer,Derek Kilmer,M,rep,Democrat,WA-06,1.0,1.0,1,D,D,R,"126,116","201,718",1,6.0
343,H001064,repdennyheck,Denny Heck,M,rep,Democrat,WA-10,1.0,1.0,1,D,D,R,"120,104","170,460",1,10.0
344,P000607,repmarkpocan,Mark Pocan,M,rep,Democrat,WI-02,1.0,1.0,1,D,D,R,"124,044","273,537",1,2.0
345,K000385,reprobinkelly,Robin L. Kelly,F,rep,Democrat,IL-02,1.0,1.0,1,D,D,R,"59,471","235,051",1,2.0
346,S000051,repsanfordsc,Mark Sanford,M,rep,Republican,SC-01,1.0,1.0,1,R,R,D,"119,799","190,410",1,1.0
347,S001195,repjasonsmith,Jason Smith,M,rep,Republican,MO-08,1.0,1.0,1,R,R,D,"70,009","229,792",1,8.0
348,C001101,repkclark,Katherine M. Clark,F,rep,Democrat,MA-05,1.0,1.0,1,D,D,Write in,"4,201","285,606",1,5.0
349,B001289,repbyrne,Bradley Byrne,M,rep,Republican,AL-01,1.0,1.0,0,R,R,write in,"7,810","208,083",1,1.0
350,B001290,repdavebrat,Dave Brat,M,rep,Republican,VA-07,1.0,1.0,1,R,R,D,"160,159","218,057",1,7.0
351,N000188,donaldnorcross,Donald Norcross,M,rep,Democrat,NJ-01,1.0,1.0,1,D,D,R,"112,388","183,231",1,1.0
352,A000370,repadams,Alma S. Adams,F,rep,Democrat,NC-12,1.0,1.0,1,D,D,R,"115,185","234,115",1,12.0
353,P000609,usrepgarypalmer,Gary J. Palmer,M,rep,Republican,AL-06,1.0,1.0,1,R,R,D,"83,709","245,313",1,6.0
354,H001072,repfrenchhill,J. French Hill,M,rep,Republican,AR-02,1.0,1.0,1,R,R,D,"111,347","176,472",1,2.0
355,W000821,repwesterman,Bruce Westerman,M,rep,Republican,AR-04,1.0,1.0,1,R,R,L,"61,274","182,885",1,4.0
356,M001197,repmcsally,Martha McSally,F,rep,Republican,AZ-02,1.0,1.0,1,R,R,D,"135,873","179,806",1,2.0
357,G000574,reprubengallego,Ruben Gallego,M,rep,Democrat,AZ-07,1.0,1.0,1,D,D,R,"39,286","119,465",1,7.0
358,D000623,repdesaulnier,Mark DeSaulnier,M,rep,Democrat,CA-11,1.0,1.0,1,D,D,R,"83,341","214,868",1,11.0
359,K000387,steveknight25,Stephen Knight,M,rep,Republican,CA-25,1.0,1.0,1,R,R,D,"122,406","138,755",1,25.0
360,A000371,reppeteaguilar,Pete Aguilar,M,rep,Democrat,CA-31,1.0,1.0,1,D,D,R,"94,866","121,070",1,31.0
361,L000582,reptedlieu,Ted Lieu,M,rep,Democrat,CA-33,1.0,1.0,1,D,D,R,"110,822","219,397",1,33.0
362,T000474,normajtorres,Norma J. Torres,F,rep,Democrat,CA-35,1.0,1.0,1,D,D,R,"47,309","124,044",1,35.0
363,W000820,repmimiwalters,Mimi Walters,F,rep,Republican,CA-45,1.0,1.0,1,R,R,D,"129,231","182,618",1,45.0
364,B001297,repkenbuck,Ken Buck,M,rep,Republican,CO-04,1.0,1.0,1,R,R,D,"123,642","248,230",1,4.0
365,C001107,repcurbelo,Carlos Curbelo,M,rep,Republican,FL-26,1.0,1.0,1,R,R,D,"115,493","148,547",1,26.0
366,C001103,repbuddycarter,"Earl L. ""Buddy"" Carter",M,rep,Republican,GA-01,1.0,1.0,1,R,R,NONE,0,"210,243",1,1.0
367,H001071,congressmanhice,Jody B. Hice,M,rep,Republican,GA-10,1.0,1.0,0,R,R,NONE,0,"243,725",1,10.0
368,L000583,reploudermilk,Barry Loudermilk,M,rep,Republican,GA-11,1.0,1.0,1,R,R,D,"105,383","217,935",1,11.0
369,A000372,reprickallen,Rick W. Allen,M,rep,Republican,GA-12,1.0,1.0,1,R,R,D,"99,420","159,492",1,12.0
370,B001294,reprodblum,Rod Blum,M,rep,Republican,IA-01,1.0,1.0,1,R,R,D,"177,403","206,903",1,1.0
371,Y000066,repdavidyoung,David Young,M,rep,Republican,IA-03,1.0,1.0,`,R,R,D,"155,002","208,598",1,3.0
372,B001295,repbost,Mike Bost,M,rep,Republican,IL-12,1.0,1.0,1,R,R,D,"124,246","169,976",1,12.0
373,A000374,repabraham,Ralph Lee Abraham,M,rep,Republican,LA-05,1.0,1.0,1,R,R,R,"47,117","208,545",1,5.0
374,G000577,repgarretgraves,Garret Graves,M,rep,Republican,LA-06,1.0,1.0,1,R,R,D,"49,380","207,483",1,6.0
375,M001196,teammoulton,Seth Moulton,M,rep,Democrat,MA-06,1.0,1.0,1,D,D,Write in,"5,132","308,923",1,6.0
376,P000611,reppoliquin,Bruce Poliquin,M,rep,Republican,ME-02,1.0,1.0,1,R,R,D,"159,081","192,878",1,2.0
377,M001194,repmoolenaar,John R. Moolenaar,M,rep,Republican,MI-04,1.0,1.0,1,R,R,D,"101,277","194,572",1,4.0
378,B001293,repmikebishop,Mike Bishop,M,rep,Republican,MI-08,1.0,1.0,1,R,R,D,"143,791","205,629",1,8.0
379,T000475,repdavetrott,David A. Trott,M,rep,Republican,MI-11,1.0,1.0,1,R,R,D,"152,461","200,872",1,11.0
380,D000624,repdebdingell,Debbie Dingell,F,rep,Democrat,MI-12,1.0,1.0,1,D,D,R,"96,104","211,378",1,12.0
381,L000581,replawrence,Brenda L. Lawrence,F,rep,Democrat,MI-14,1.0,1.0,1,D,D,R,"58,103","244,135",1,14.0
382,E000294,reptomemmer,Tom Emmer,M,rep,Republican,MN-06,1.0,1.0,1,R,R,D,"123,008","235,380",1,6.0
383,Z000018,repryanzinke,Ryan K. Zinke,M,rep,Republican,MT-AL,1.0,1.0,1,R,R,D,"205,919","285,358",1,0.0
384,R000603,repdavidrouzer,David Rouzer,M,rep,Republican,NC-07,1.0,1.0,1,R,R,D,"135,905","211,801",1,7.0
385,M001193,reptommacarthur,Thomas MacArthur,M,rep,Republican,NJ-03,1.0,1.0,1,R,R,D,"127,526","194,596",1,3.0
386,W000822,repbonnie,Bonnie Watson Coleman,F,rep,Democrat,NJ-12,1.0,1.0,1,D,D,R,"92,407","181,430",1,12.0
387,Z000017,repleezeldin,Lee M. Zeldin,M,rep,Republican,NY-01,1.0,1.0,1,R,R,D,"135,278","188,499",1,1.0
388,R000602,repkathleenrice,Kathleen M. Rice,F,rep,Democrat,NY-04,1.0,1.0,1,D,D,R,"126,438","186,423",1,4.0
389,S001196,repstefanik,Elise M. Stefanik,F,rep,Republican,NY-21,1.0,1.0,1,R,R,D,"82,161","177,886",1,21.0
390,K000386,repjohnkatko,John Katko,M,rep,Republican,NY-24,1.0,1.0,1,R,R,D,"119,040","182,761",1,24.0
391,R000604,reprussell,Steve Russell,M,rep,Republican,OK-05,1.0,1.0,1,R,R,D,"103,273","160,184",1,5.0
392,C001106,repryancostello,Ryan A. Costello,M,rep,Republican,PA-06,1.0,1.0,1,R,R,D,"155,000","207,469",1,6.0
393,B001296,repbrendanboyle,Brendan F. Boyle,M,rep,Democrat,PA-13,1.0,1.0,0,D,D,NONE,0,"239,316",1,13.0
394,R000601,repratcliffe,John Ratcliffe,M,rep,Republican,TX-04,1.0,1.0,1,R,R,L,"29,577","216,643",1,4.0
395,H001073,hurdonthehill,Will Hurd,M,rep,Republican,TX-23,1.0,1.0,1,R,R,D,"107,526","110,577",1,23.0
396,B001291,repbrianbabin,Brian Babin,M,rep,Republican,TX-36,1.0,1.0,1,R,R,G,"24,890","193,675",1,36.0
397,L000584,repmialove,Mia B. Love,F,rep,Republican,UT-04,1.0,1.0,1,R,R,D,"113,413","147,597",1,4.0
398,B001292,repdonbeyer,Donald S. Beyer Jr.,M,rep,Democrat,VA-08,1.0,1.0,1,D,D,R,"98,387","246,653",1,8.0
399,C001105,repcomstock,Barbara Comstock,F,rep,Republican,VA-10,1.0,1.0,1,R,R,D,"187,712","210,791",1,10.0
400,N000189,repnewhouse,Dan Newhouse,M,rep,Republican,WA-04,1.0,1.0,1,R,R,R,"97,402","132,517",1,4.0
401,G000576,repgrothman,Glenn Grothman,M,rep,Republican,WI-06,1.0,1.0,1,R,R,D,"133,072","204,147",1,6.0
402,M001195,repalexmooney,Alexander X. Mooney,M,rep,Republican,WV-02,1.0,1.0,1,R,R,D,"101,207","140,807",1,2.0
403,J000297,repevanjenkins,Evan H. Jenkins,M,rep,Republican,WV-03,1.0,1.0,1,R,R,D,"49,708","140,741",1,3.0
404,W000819,repmarkwalker,Mark Walker,M,rep,Republican,NC-06,1.0,1.0,1,R,R,D,"143,167","207,983",1,6.0
405,D000625,repdandonovan,Daniel M. Donovan Jr.,M,rep,Republican,NY-11,1.0,1.0,1,R,R,D,"85,257","142,934",1,11.0
406,K000388,reptrentkelly,Trent Kelly,M,rep,Republican,MS-01,1.0,1.0,1,R,R,D,"83,947","206,455",1,1.0
407,L000585,replahood,Darin LaHood,M,rep,Republican,IL-18,1.0,1.0,1,R,R,D,"96,770","250,506",1,18.0
408,,candicemiller,,,,,,,,,,,,,,1,
409,,cbrangel,,,,,,,,,,,,,,1,
410,,chrismurphyct,,,,,,,,,,,,,,1,
411,,chrisvanhollen,,,,,,,,,,,,,,1,
412,,conghuelskamp,,,,,,,,,,,,,,1,
413,,corybooker,,,,,,,,,,,,,,1,
414,,cynthialummis,,,,,,,,,,,,,,1,
415,,eleanornorton,,,,,,,,,,,,,,1,
